,label,youtube_id,time_start,time_end,split
1604,looking at phone,-Ke6gUiBtZw,143,153,train
1605,looking at phone,-OLTTrFUVw0,1,11,train
1606,looking at phone,-bZz3nZ6lpI,583,593,train
1607,looking at phone,-eX5qoMw3vM,0,10,train
1608,looking at phone,0A2Cv8giqRo,368,378,train
1609,looking at phone,0GkRDkdSrXE,3,13,train
1610,looking at phone,0HFjWmf-LvE,0,10,train
1611,looking at phone,0Naf9XBFQUs,20,30,train
1612,looking at phone,0PKHDL2hV8s,87,97,train
1613,looking at phone,0zQ-ok_zooo,33,43,train
1614,looking at phone,164ySt3TmKg,41,51,train
1615,looking at phone,17fbIBI6UcY,34,44,train
1616,looking at phone,1AuZ-UgUb4U,0,10,train
1617,looking at phone,1EQlX4UOHS0,40,50,train
1618,looking at phone,1OiRokobk1c,309,319,train
1619,looking at phone,1PATj2huxM4,90,100,train
1620,looking at phone,1STosPLVZp0,1,11,train
1621,looking at phone,1XBgsfe489Q,1,11,train
1622,looking at phone,1hqigHowp5E,124,134,train
1623,looking at phone,1m1F9JD0Qc0,28,38,train
1624,looking at phone,1oyh-rO0Djc,45,55,train
1625,looking at phone,1t9ISLP2m0U,220,230,train
1626,looking at phone,1wKNHhPNMw8,0,10,train
1627,looking at phone,1z_MzsMJmyM,0,10,train
1628,looking at phone,23qzJBMZ4H4,30,40,train
1629,looking at phone,2EMP3-xRnrU,13,23,train
1630,looking at phone,2K0PSwgpaSk,562,572,train
1631,looking at phone,2hA7g1yFmnw,4,14,train
1632,looking at phone,36bTbPF2_mU,25,35,train
1633,looking at phone,39N3gJY53T4,285,295,train
1634,looking at phone,3HWGuG38RDk,269,279,train
1635,looking at phone,3J8Ei_rJI2g,0,10,train
1636,looking at phone,3vxGljEQwqM,0,10,train
1637,looking at phone,3zFKZmbjXf4,6,16,train
1638,looking at phone,3za40S-VWK8,129,139,train
1639,looking at phone,42v6y2i8DbQ,28,38,train
1640,looking at phone,4Ibchad4DDA,25,35,train
1641,looking at phone,4Kx-z2Fsosw,82,92,train
1642,looking at phone,4VxRBU82sTo,42,52,train
1643,looking at phone,4_5Ptes0rfo,240,250,train
1644,looking at phone,4bdB5qoTCHY,61,71,train
1645,looking at phone,4s2QKlFpv48,12,22,train
1646,looking at phone,4wUg4N9gxGk,24,34,train
1647,looking at phone,50F2vv6k-Mo,57,67,train
1648,looking at phone,5DHZ_uxpOoE,14,24,train
1649,looking at phone,5d451BQsc1o,82,92,train
1650,looking at phone,5fhM55tF_n4,176,186,train
1651,looking at phone,5lQmkbsiUq4,21,31,train
1652,looking at phone,64BATwIpO70,122,132,train
1653,looking at phone,6dXkdHcGH-Y,12,22,train
1654,looking at phone,74zALUz4V2w,85,95,train
1655,looking at phone,75aa_Nk1bUM,58,68,train
1656,looking at phone,77aZnUX7jZo,6,16,train
1657,looking at phone,7C0dAa1BjmU,152,162,train
1658,looking at phone,7KhZ_ogIfgw,6,16,train
1659,looking at phone,7KrHVgfWSyE,27,37,train
1660,looking at phone,7UwDJNPq6_g,11,21,train
1661,looking at phone,7YOSZQPly-s,74,84,train
1662,looking at phone,7YzHvHh6aos,137,147,train
1663,looking at phone,7xgni4quxn8,57,67,train
1664,looking at phone,87-CcDBhcB4,139,149,train
1665,looking at phone,8FD0EZ_blrk,235,245,train
1666,looking at phone,8OwmVvZM_BQ,302,312,train
1667,looking at phone,8X2mqKAUvpc,293,303,train
1668,looking at phone,8r_jpFmrW9M,80,90,train
1669,looking at phone,90813o7Lv5I,30,40,train
1670,looking at phone,95sCJG9OCaE,262,272,train
1671,looking at phone,9E1UCRoS8Cg,434,444,train
1672,looking at phone,9EE9gYwR0DA,0,10,train
1673,looking at phone,9PwOQGrZvZw,64,74,train
1674,looking at phone,9ayC7W2Fzs0,3,13,train
1675,looking at phone,9ugGqQrH2XI,100,110,train
1676,looking at phone,9yOpokL2lLg,50,60,train
1677,looking at phone,A2xehqizqEg,64,74,train
1678,looking at phone,A84ZXte7Oz4,6,16,train
1679,looking at phone,AIqwXts9M10,21,31,train
1680,looking at phone,ANePWe-ebMQ,155,165,train
1681,looking at phone,AscjUNW8NfY,96,106,train
1682,looking at phone,AvzYxu-wxEk,41,51,train
1683,looking at phone,B2OryoJd8LI,46,56,train
1684,looking at phone,BCMKtBT0FeQ,41,51,train
1685,looking at phone,BJOO_1vjBu4,19,29,train
1686,looking at phone,By8ZlRMX0-c,239,249,train
1687,looking at phone,C6tyJh2jyTI,13,23,train
1688,looking at phone,CQzIoo8oKO0,171,181,train
1689,looking at phone,CzKTuLsSAz0,0,10,train
1690,looking at phone,D85MYRHduR8,230,240,train
1691,looking at phone,DHmInn_OjLY,40,50,train
1692,looking at phone,DP62F3JImFU,159,169,train
1693,looking at phone,DbSf6IVCG18,99,109,train
1694,looking at phone,E-pKQZRpwFc,40,50,train
1695,looking at phone,E4ocNA6aVWc,55,65,train
1696,looking at phone,EGJPyJ0BiR8,179,189,train
1697,looking at phone,EQ6bt4_PcBk,31,41,train
1698,looking at phone,E_TZ39OpRbo,19,29,train
1699,looking at phone,Eboq4AW0KK8,32,42,train
1700,smoking,3V--8v1jgj8,31,41,train
1701,smoking,3gtO01JcW_g,19,29,train
1702,smoking,3vCRLo5dtNY,149,159,train
1703,smoking,4SdwMX4Lh8o,11,21,train
1704,smoking,4T1bb8SokJQ,55,65,train
1705,smoking,4af_ClUDcfc,6,16,train
1706,smoking,4o5P1_o0HGo,102,112,train
1707,smoking,4ow_t1mUXG8,89,99,train
1708,smoking,4tdIs_Weu9s,115,125,train
1709,smoking,4wsxuGm5mQc,670,680,train
1710,smoking,5kE5fjYQOdM,346,356,train
1711,smoking,5kgQQKE3F9M,497,507,train
1712,smoking,5uHK6AFRSQw,2,12,train
1713,smoking,6Q1bpfHknHs,5,15,train
1714,smoking,6WwB_-Q4_W4,136,146,train
1715,smoking,6Ze5oejZB84,572,582,train
1716,smoking,6hfqkR9EaiA,8,18,train
1717,smoking,6pIAEZI4HmA,11,21,train
1718,smoking,6rOFsbmN9xQ,0,10,train
1719,smoking,6tB4dFW137k,58,68,train
1720,smoking,6uVWbV18hxo,202,212,train
1721,smoking,6voowQlyeYc,206,216,train
1722,smoking,6xqiCXudL5E,29,39,train
1723,smoking,751l9E_bRdI,134,144,train
1724,smoking,7JdlAClRWI8,96,106,train
1725,smoking,7TJs-zCJXmA,69,79,train
1726,smoking,7WnWzup5okY,42,52,train
1727,smoking,7dXqXFoju2M,17,27,train
1728,smoking,7jss2WKmWQ8,20,30,train
1729,smoking,80s_bXd2hYQ,0,10,train
1730,smoking,80tS0d5LMf8,80,90,train
1731,smoking,83RQtz6YUd4,0,10,train
1732,smoking,8KU8p_PtaoU,1061,1071,train
1733,smoking,8YQ4iPsgvE0,40,50,train
1734,smoking,8iLZ-pjcfDw,86,96,train
1735,smoking,8jsv7DpNHZ8,267,277,train
1736,smoking,8v6_GtJzTBM,0,10,train
1737,smoking,9QpwMCGkHEo,137,147,train
1738,smoking,9pINC_TwMJo,51,61,train
1739,smoking,9tCVswu4XfA,74,84,train
1740,smoking,A-iPnnNzA6k,450,460,train
1741,smoking,A1Re1jRjkc4,148,158,train
1742,smoking,A5T4GsM2B1U,39,49,train
1743,smoking,A7VqLJ-EA3w,395,405,train
1744,smoking,A7pIndejnQ8,16,26,train
1745,smoking,AStS-q9gxIo,2,12,train
1746,smoking,AVbu-0rMhjI,9,19,train
1747,smoking,Ag9mJ4tEIEE,273,283,train
1748,smoking,AkGYuxaQdvo,0,10,train
1749,smoking,Auw7VG2poZM,148,158,train
1750,smoking,AuzQEZWBG94,56,66,train
1751,smoking,AxOpPF3trcE,73,83,train
1752,smoking,B2Ew3BC_6H8,134,144,train
1753,smoking,BGiYPflqsLk,16,26,train
1754,smoking,BKvPW-63aww,542,552,train
1755,smoking,BU44o24-kK4,4,14,train
1756,smoking,BVJElPVRruA,3,13,train
1757,smoking,BX1FdlBMvvQ,161,171,train
1758,smoking,BbhiZrr0jIY,12,22,train
1759,smoking,Bdkq2asz2Hw,14,24,train
1760,smoking,Bz7-CY2asQM,122,132,train
1761,smoking,C4VGEQK9TJs,184,194,train
1762,smoking,CH_JaMH66EA,284,294,train
1763,smoking,CTBl3LLe9Wo,65,75,train
1764,smoking,CVQibJuJvDw,116,126,train
1765,smoking,CZU70D8WzYk,77,87,train
1766,smoking,CjvlVXkz1xE,270,280,train
1767,smoking,CycYi5Z5guk,35,45,train
1768,smoking,D7WVrxknh0w,61,71,train
1769,smoking,DHSd9glKObY,8,18,train
1770,smoking,DMrWNw0TV2Q,105,115,train
1771,smoking,DOJDm9wcxTw,4,14,train
1772,smoking,DUU969UPcZg,2,12,train
1773,smoking,DY6844y5HTE,155,165,train
1774,smoking,E1ft_Z-c6oU,38,48,train
1775,smoking,EEIAOp5gq2A,1,11,train
1776,smoking,EIAC3hM2aus,0,10,train
1777,smoking,EKA9kpIHusI,479,489,train
1778,smoking,EKHKrCkXs0o,1,11,train
1779,smoking,EaNOi_SJVcQ,24,34,train
1780,smoking,EbO03agQNNQ,22,32,train
1781,smoking,EbRJ9qx31AM,16,26,train
1782,smoking,ElKBF7RrG1A,4,14,train
1783,smoking,EnFAjjnv73E,236,246,train
1784,smoking,EsANK8DdK8U,410,420,train
1785,smoking,FAqejxc8pn4,122,132,train
1786,smoking,FB-8tj8pEc4,26,36,train
1787,smoking,FfIE9Y0vwUk,150,160,train
1788,smoking,FhQMwVdKXow,67,77,train
1789,smoking,FiyByjzNX6c,0,10,train
1790,smoking,Fz7JnQJw7hw,34,44,train
1791,smoking,G5uCZP8xJ6c,50,60,train
1792,smoking,G8RaFPb8d2k,97,107,train
1793,smoking,GALMX2BO5ps,61,71,train
1794,smoking,GbHy8rb02-k,4,14,train
1795,smoking,GdYxTqt52To,20,30,train
1796,smoking,Gkq0eDR803U,203,213,train
1797,smoking,GrzpF_ljey4,201,211,train
1798,smoking,GsH4kwt1KHA,32,42,train
1799,smoking,HL2fYxK7sDA,0,10,train
1800,smoking hookah,-1lbeA9Jogw,0,10,train
1801,smoking hookah,-FewczPaoeg,14,24,train
1802,smoking hookah,-NbChwCAeWg,3,13,train
1803,smoking hookah,-RKHrh7jhNM,3,13,train
1804,smoking hookah,-Y2U6fWAkvg,21,31,train
1805,smoking hookah,-gAM4lp5tjE,636,646,train
1806,smoking hookah,-k57S_a8Hfg,31,41,train
1807,smoking hookah,-qVwm__ckKw,0,10,train
1808,smoking hookah,00DHvWQnd3I,12,22,train
1809,smoking hookah,02cf0dHwJo0,65,75,train
1810,smoking hookah,04DFiqgpYA8,200,210,train
1811,smoking hookah,04d70qgDmqQ,3,13,train
1812,smoking hookah,0RXRS-gKuzc,42,52,train
1813,smoking hookah,0cyCplPl5LE,8,18,train
1814,smoking hookah,0jReAaglfds,4,14,train
1815,smoking hookah,0lLkeK_ksxY,0,10,train
1816,smoking hookah,0tmB7smM2FQ,31,41,train
1817,smoking hookah,1BprxaKU834,8,18,train
1818,smoking hookah,1Gw0oDRfOeg,1,11,train
1819,smoking hookah,1Ito2qN43Gg,0,10,train
1820,smoking hookah,1R-gkB1R-_0,44,54,train
1821,smoking hookah,1XDQrOzUeaA,3,13,train
1822,smoking hookah,1a8a_ly6J1Q,3,13,train
1823,smoking hookah,1hOTjErQDjI,2,12,train
1824,smoking hookah,1jI3OO36VQw,4,14,train
1825,smoking hookah,1lNgXvQxuXw,85,95,train
1826,smoking hookah,1xzjWShi65c,34,44,train
1827,smoking hookah,2BvI5wyu29w,1,11,train
1828,smoking hookah,2G_zrbItI-U,5,15,train
1829,smoking hookah,2MaLtuFH9T0,27,37,train
1830,smoking hookah,2cJSTGVTv_o,4,14,train
1831,smoking hookah,2fbLq6MD3lM,0,10,train
1832,smoking hookah,2hgXJR5QdkU,188,198,train
1833,smoking hookah,2pFUa7nAJ9A,3,13,train
1834,smoking hookah,2sbF8W0_bbg,3,13,train
1835,smoking hookah,2vJcnXWVq-k,4,14,train
1836,smoking hookah,2vfcWnuOEN8,31,41,train
1837,smoking hookah,2xoSYW4_DBQ,6,16,train
1838,smoking hookah,37zhlibCwx0,0,10,train
1839,smoking hookah,3CWIP7sx7rA,101,111,train
1840,smoking hookah,3CopVs6Mh4k,199,209,train
1841,smoking hookah,3ajKVzV-Axk,6,16,train
1842,smoking hookah,3kRyhAUqasg,46,56,train
1843,smoking hookah,3kVTdKQoR6g,0,10,train
1844,smoking hookah,46adPjAXSN4,140,150,train
1845,smoking hookah,4G4vYvAvZpY,50,60,train
1846,smoking hookah,4MtdALcNbzA,39,49,train
1847,smoking hookah,4R37E4Kevs4,13,23,train
1848,smoking hookah,4UdzeL_FdgQ,55,65,train
1849,smoking hookah,4XCFKM0i4PQ,19,29,train
1850,smoking hookah,4_Y9jqtFqXo,40,50,train
1851,smoking hookah,4e-3meusvSE,23,33,train
1852,smoking hookah,4l8fvh7SON8,2,12,train
1853,smoking hookah,4m0VtFl6jio,0,10,train
1854,smoking hookah,4nxAzsQ-HL4,64,74,train
1855,smoking hookah,4q_6Eh8wNP4,61,71,train
1856,smoking hookah,4qx4mmAipPw,17,27,train
1857,smoking hookah,4vN9UHxdy6Y,5,15,train
1858,smoking hookah,56TuCDIZbW4,0,10,train
1859,smoking hookah,5MRZ64Rfv-c,36,46,train
1860,smoking hookah,5o3FlfaDJlY,599,609,train
1861,smoking hookah,5uA2TbaTafo,68,78,train
1862,smoking hookah,5xI2-W85S9c,216,226,train
1863,smoking hookah,6-WaFgJtxbs,143,153,train
1864,smoking hookah,63heALMGAZA,185,195,train
1865,smoking hookah,66msY4MTjxA,6,16,train
1866,smoking hookah,6HI35I3D-sY,10,20,train
1867,smoking hookah,6X5Opqc5jlw,36,46,train
1868,smoking hookah,6YqivimU4yM,35,45,train
1869,smoking hookah,6aIlI-pBdZw,8,18,train
1870,smoking hookah,6aQMXeUVv9U,28,38,train
1871,smoking hookah,6eKGe034_-k,49,59,train
1872,smoking hookah,6sxc-4hAFMg,39,49,train
1873,smoking hookah,6utIgOQYzv4,2,12,train
1874,smoking hookah,78EAd2qfsOg,13,23,train
1875,smoking hookah,78tqRlNMQwM,5,15,train
1876,smoking hookah,7E0JQfiO1ZI,42,52,train
1877,smoking hookah,7MZNqkBqyU4,27,37,train
1878,smoking hookah,7N_WYSAbHv0,62,72,train
1879,smoking hookah,7QwjOMXBD94,105,115,train
1880,smoking hookah,7cuIhKho3Xo,88,98,train
1881,smoking hookah,7dY_6k1lTGw,34,44,train
1882,smoking hookah,7krU1-PF06o,184,194,train
1883,smoking hookah,7nkRLD1_SN8,471,481,train
1884,smoking hookah,7vPbUoK-6RI,4,14,train
1885,smoking hookah,83ifrji71ds,66,76,train
1886,smoking hookah,8DE9nV7Qz2M,5,15,train
1887,smoking hookah,8NDL5k5b7E8,15,25,train
1888,smoking hookah,8Q85hHEYGak,3,13,train
1889,smoking hookah,8VOdaOfleyg,2,12,train
1890,smoking hookah,8bAfS6aHM9k,125,135,train
1891,smoking hookah,8h1TebdpsZo,11,21,train
1892,smoking hookah,8mj8U5eUu0A,2,12,train
1893,smoking hookah,8nUdFepD0wA,6,16,train
1894,smoking hookah,8uBAD50cmlU,5,15,train
1895,smoking hookah,8uXr1lZCr8I,12,22,train
1896,smoking hookah,8xhiuYoETiY,29,39,train
1897,smoking hookah,8ylhjr-GOw8,1765,1775,train
1898,smoking hookah,91ljfQQlMnI,0,10,train
1899,smoking hookah,95LE-OvxXAg,8,18,train
1900,smoking pipe,-D8aOhsTq1c,25,35,train
1901,smoking pipe,-Ef7f6YSgYE,24,34,train
1902,smoking pipe,-HEbD7bTrcU,22,32,train
1903,smoking pipe,-InQ5seKIXI,6,16,train
1904,smoking pipe,-WyQpPIMlzI,0,10,train
1905,smoking pipe,-kEcL6a5vho,139,149,train
1906,smoking pipe,-qLjHECUEvg,21,31,train
1907,smoking pipe,-r2yOSfsgu8,19,29,train
1908,smoking pipe,-xy5t7Oz-BM,49,59,train
1909,smoking pipe,02iNIXHcc5o,474,484,train
1910,smoking pipe,09ugeaClCj0,47,57,train
1911,smoking pipe,0EDDHjTDb48,225,235,train
1912,smoking pipe,0GC5LJuoRj4,4,14,train
1913,smoking pipe,0O1PvtFPIEI,60,70,train
1914,smoking pipe,0RaDkt2RHe8,331,341,train
1915,smoking pipe,0b1X7S0cDuw,211,221,train
1916,smoking pipe,0uKV6LOQUhU,35,45,train
1917,smoking pipe,0zeGf5tylFk,15,25,train
1918,smoking pipe,15nBtm7XwLk,66,76,train
1919,smoking pipe,1BAkDwWJy6U,6,16,train
1920,smoking pipe,1EeqIYXsYy8,175,185,train
1921,smoking pipe,1HJo-nsqKyk,0,10,train
1922,smoking pipe,1ScHQZpn0XU,52,62,train
1923,smoking pipe,1_hSK0vqPPs,134,144,train
1924,smoking pipe,1o3OJAwmlco,0,10,train
1925,smoking pipe,21sEnrm_INg,0,10,train
1926,smoking pipe,298wAuHGIhc,460,470,train
1927,smoking pipe,2AC3wlXvDOM,55,65,train
1928,smoking pipe,2IxPiDhuRps,200,210,train
1929,smoking pipe,2KV5jBVD4CE,96,106,train
1930,smoking pipe,2hGiaY8K8yY,316,326,train
1931,smoking pipe,2hSYQKN-vZo,52,62,train
1932,smoking pipe,3CIU7N-yeaI,232,242,train
1933,smoking pipe,3CcpOO_gzKo,101,111,train
1934,smoking pipe,3Iug-FdwRkE,70,80,train
1935,smoking pipe,3O3mLA9IdqA,12,22,train
1936,smoking pipe,3_l3olK_kCI,51,61,train
1937,smoking pipe,3koUDh7txsg,339,349,train
1938,smoking pipe,3zmca2e_D1Y,0,10,train
1939,smoking pipe,45aCRNeLLQA,11,21,train
1940,smoking pipe,4Dd-24owU4s,213,223,train
1941,smoking pipe,4FGgFze0dLE,14,24,train
1942,smoking pipe,4MloMGd0oQ4,519,529,train
1943,smoking pipe,4OIpe12qSgw,16,26,train
1944,smoking pipe,4Sr2SWs_E8M,46,56,train
1945,smoking pipe,4bvIHdarPXg,333,343,train
1946,smoking pipe,4cwccbo_vMs,19,29,train
1947,smoking pipe,4gDSTUo4YEY,71,81,train
1948,smoking pipe,4ir9NqhbAks,269,279,train
1949,smoking pipe,4kixfScXLX0,67,77,train
1950,smoking pipe,4lZgkUi5RCM,3,13,train
1951,smoking pipe,4mYtleFNFR8,556,566,train
1952,smoking pipe,52fyNSG1b9A,18,28,train
1953,smoking pipe,5BkK7BKCKV4,18,28,train
1954,smoking pipe,5IPMlxae7TI,42,52,train
1955,smoking pipe,5inZtAlTNak,227,237,train
1956,smoking pipe,5kWxOnJYOUs,134,144,train
1957,smoking pipe,5l8aDVZpz-Y,205,215,train
1958,smoking pipe,5n96SwzImZg,82,92,train
1959,smoking pipe,5yL3ExAAQQM,104,114,train
1960,smoking pipe,6F-TTlare5w,2,12,train
1961,smoking pipe,6PkDv0NDN_U,271,281,train
1962,smoking pipe,6QQeSnCJwuo,377,387,train
1963,smoking pipe,6W9WNwU2k04,75,85,train
1964,smoking pipe,6YpP73SkijE,354,364,train
1965,smoking pipe,6Ztzq8snNr4,97,107,train
1966,smoking pipe,6vWyLKStO2o,61,71,train
1967,smoking pipe,6y0GbMDYzE4,512,522,train
1968,smoking pipe,73fSYjov3tE,56,66,train
1969,smoking pipe,76dLWjUB2-w,483,493,train
1970,smoking pipe,77xhnNcBxLU,19,29,train
1971,smoking pipe,7G4IvXdC5qM,81,91,train
1972,smoking pipe,7Me1FXE7PjE,1,11,train
1973,smoking pipe,7N0e2k_TO1k,429,439,train
1974,smoking pipe,7TKoV-W3WC0,5,15,train
1975,smoking pipe,7arnoWYie7c,41,51,train
1976,smoking pipe,7ijl8FwPzPc,38,48,train
1977,smoking pipe,7pOhhK1rTIg,9,19,train
1978,smoking pipe,7xfDGv7OyWk,233,243,train
1979,smoking pipe,8G3yk9qFHgc,14,24,train
1980,smoking pipe,8Hgq4c0hDhs,148,158,train
1981,smoking pipe,8LufjmXnTm8,487,497,train
1982,smoking pipe,8O7jybcRjoY,111,121,train
1983,smoking pipe,8X3pGoFGIP4,69,79,train
1984,smoking pipe,8ooCbJ7dUZA,19,29,train
1985,smoking pipe,8rmu1MXs3u4,855,865,train
1986,smoking pipe,8yQPUBRw0rg,167,177,train
1987,smoking pipe,99oOx55qA6w,46,56,train
1988,smoking pipe,9HafVEtNTrc,36,46,train
1989,smoking pipe,9OH8kBngYNU,213,223,train
1990,smoking pipe,9eLSpRVlCMk,28,38,train
1991,smoking pipe,9i9Nn7vpzx8,476,486,train
1992,smoking pipe,9kJCAk4fhao,12,22,train
1993,smoking pipe,9n703UeU9ds,106,116,train
1994,smoking pipe,9t7HNTJRiLE,170,180,train
1995,smoking pipe,AgDXFhfyI4Q,10,20,train
1996,smoking pipe,Aqhmjvx7AdA,65,75,train
1997,smoking pipe,AwR8BRtKPGI,79,89,train
1998,smoking pipe,AwtiyiTrntc,94,104,train
1999,smoking pipe,BROKoOIQ-Dg,155,165,train
2000,sleeping,-2NzBh_RQN4,17,27,train
2001,sleeping,-63nvAhNlWU,31,41,train
2002,sleeping,-9dbGG5Zkvk,177,187,train
2003,sleeping,-Gc5Y_CtpKg,81,91,train
2004,sleeping,-HbNwTwjPNI,20,30,train
2005,sleeping,-PYh0YmevLA,15,25,train
2006,sleeping,-SebAPowuJI,59,69,train
2007,sleeping,-WFK_L1GiR8,10,20,train
2008,sleeping,-X8oHrXXEkI,0,10,train
2009,sleeping,-gwsG5-zQUY,0,10,train
2010,sleeping,-xoFPp6avrw,261,271,train
2011,sleeping,-xz56grbo7U,19,29,train
2012,sleeping,06X_TG8COBo,3,13,train
2013,sleeping,0LXGT03HCOY,2,12,train
2014,sleeping,0WJU5SxbSi8,14,24,train
2015,sleeping,0Y4D3uOwf6c,31,41,train
2016,sleeping,0jEbgJuHEjE,58,68,train
2017,sleeping,0mcbkruL7r4,158,168,train
2018,sleeping,1-t9rdYh22M,4,14,train
2019,sleeping,19s_7nmzgpo,18,28,train
2020,sleeping,1S0QrKno-ok,43,53,train
2021,sleeping,1eDrD4bbffs,58,68,train
2022,sleeping,1usAVlnREuo,102,112,train
2023,sleeping,20UcFGo_3Ok,1,11,train
2024,sleeping,21S6bqT8RaA,18,28,train
2025,sleeping,24-tOSGTK0c,170,180,train
2026,sleeping,24siIm0IoGQ,3,13,train
2027,sleeping,28WApf3KxtE,54,64,train
2028,sleeping,2II9wtLWhGk,55,65,train
2029,sleeping,2IxPhBM7cJc,4,14,train
2030,sleeping,2SLKy52x_HY,0,10,train
2031,sleeping,2XHJtEZe6eo,43,53,train
2032,sleeping,2vBrNNIbwLc,72,82,train
2033,sleeping,2vqahfEAt3o,111,121,train
2034,sleeping,3DFG-fsh-iE,1,11,train
2035,sleeping,3F2WHgdwrGk,7,17,train
2036,sleeping,3HWEHEEOYMc,4,14,train
2037,sleeping,3NkRq779xbM,0,10,train
2038,sleeping,3Pbf9UyLJ94,4,14,train
2039,sleeping,3Tdz5YhEwz4,54,64,train
2040,sleeping,3WcU7K584xU,3,13,train
2041,sleeping,3_BFXTimzlM,0,10,train
2042,sleeping,3jc53L3zUgM,1,11,train
2043,sleeping,3kXk1iCfoko,26,36,train
2044,sleeping,44azHYCLyFI,86,96,train
2045,sleeping,46QDfeMvrBA,0,10,train
2046,sleeping,4BWt_wjQ2S8,0,10,train
2047,sleeping,4KNJfF5aEUU,310,320,train
2048,sleeping,4_ldUjUg29g,0,10,train
2049,sleeping,4d197W-WmRU,6,16,train
2050,sleeping,4j_JK_Zmnx0,66,76,train
2051,sleeping,4rNb2DUGKoU,4,14,train
2052,sleeping,4z_c_ocgnFs,15,25,train
2053,sleeping,50vel-WFLFw,28,38,train
2054,sleeping,52sGfmtMYIk,14,24,train
2055,sleeping,5EWv8GJTMe0,169,179,train
2056,sleeping,5FoTnRZbdBg,15,25,train
2057,sleeping,5YYbYZje9tY,54,64,train
2058,sleeping,5ZAg52agVPA,89,99,train
2059,sleeping,5mv9ZzEclI8,5,15,train
2060,sleeping,5oB6oK8AH7Q,49,59,train
2061,sleeping,5oSgNi5cOAo,0,10,train
2062,sleeping,5qUC0R9MrAg,12,22,train
2063,sleeping,5sSLVaRHpio,8,18,train
2064,sleeping,6NyaK0zLBR4,3,13,train
2065,sleeping,6Pbssrutd5w,22,32,train
2066,sleeping,6S19SeV4yy4,22,32,train
2067,sleeping,6XNRwwDvwQc,34,44,train
2068,sleeping,6eGkVbFi2UI,26,36,train
2069,sleeping,6kBthIqmBB0,16,26,train
2070,sleeping,6n212E9RP9o,0,10,train
2071,sleeping,6rOfdJ3xCoc,0,10,train
2072,sleeping,6rbH4f2gkDA,40,50,train
2073,sleeping,6rwzjhFJOVc,6,16,train
2074,sleeping,71Fj2As1BKI,58,68,train
2075,sleeping,73GybJskcAc,8,18,train
2076,sleeping,73IozD1ntlw,0,10,train
2077,sleeping,73KBc-3zYDc,103,113,train
2078,sleeping,73SC2J99IgQ,63,73,train
2079,sleeping,77PogHUBlP0,0,10,train
2080,sleeping,7YtXQTBVwSE,11,21,train
2081,sleeping,7_9nrmc-i5w,1,11,train
2082,sleeping,7eF5P0ny-R4,91,101,train
2083,sleeping,7iGMZY1d2U4,21,31,train
2084,sleeping,7nHyvnJuao4,15,25,train
2085,sleeping,7oyhm2iY2wQ,5,15,train
2086,sleeping,7xcz96vQ518,31,41,train
2087,sleeping,82_b7I1UrWk,7,17,train
2088,sleeping,88eblc5J6ZA,109,119,train
2089,sleeping,8FTE80JekZE,9,19,train
2090,sleeping,8KYzA_N1FdQ,11,21,train
2091,sleeping,8R8vXdOAh_I,1,11,train
2092,sleeping,8SGs8Abw38o,32,42,train
2093,sleeping,8TO6xK0GwSA,34,44,train
2094,sleeping,8X62067pNDM,3,13,train
2095,sleeping,8bHdkVK58JU,0,10,train
2096,sleeping,8zO4uUEz6I4,33,43,train
2097,sleeping,9793sCsvT30,32,42,train
2098,sleeping,99dqqO95Eug,7,17,train
2099,sleeping,9X_tdPLIp5s,0,10,train
2100,yawning,-0HKFF7F_BY,3,13,train
2101,yawning,-1X2dCZixm0,0,10,train
2102,yawning,-CqVQl5VZtg,7,17,train
2103,yawning,-Wd5fsLgacE,5,15,train
2104,yawning,-Y2rKtTIwcc,111,121,train
2105,yawning,-bI1SBcxSEQ,0,10,train
2106,yawning,-cQG3mhrfxY,22,32,train
2107,yawning,-kd7xl744Zc,8,18,train
2108,yawning,-m63JYdqVmI,36,46,train
2109,yawning,-nh4-K3ob1Q,1,11,train
2110,yawning,-r7yBRtNGgs,43,53,train
2111,yawning,-z40cOE5ECI,249,259,train
2112,yawning,0-kXuuPtcPM,0,10,train
2113,yawning,0ACLm42nhEo,2,12,train
2114,yawning,0D5PDhgaG4I,33,43,train
2115,yawning,0M2ZILy9j9I,0,10,train
2116,yawning,0TT9INXxVog,0,10,train
2117,yawning,0Zu2su8uuH4,0,10,train
2118,yawning,0b4JeBG60Ew,3,13,train
2119,yawning,0uVxk84MXVE,5,15,train
2120,yawning,1-i-QI_ugJU,0,10,train
2121,yawning,12O4rcl7Mog,437,447,train
2122,yawning,1LmcORQIbfQ,0,10,train
2123,yawning,1RlZ4I3AMEU,22,32,train
2124,yawning,1nigvZmD544,79,89,train
2125,yawning,1ywNIjTjZ3Q,9,19,train
2126,yawning,24AoxMwPy8Y,0,10,train
2127,yawning,2F4eTEGmVuU,13,23,train
2128,yawning,2KZQSo-GGNg,8,18,train
2129,yawning,2NcDJ6EC3vQ,0,10,train
2130,yawning,2Wtw8fPxtaQ,8,18,train
2131,yawning,2YCoIzdS2zw,75,85,train
2132,yawning,2bklQF2dFKI,37,47,train
2133,yawning,2ec8yYSh51M,3,13,train
2134,yawning,2m1UCTcAZSM,0,10,train
2135,yawning,2nI3pR3E1JM,33,43,train
2136,yawning,2pX9AB044AU,19,29,train
